method,data_size,seed,val_bleu,val_chrf,test_bleu,test_chrf,training_time_seconds,training_time_minutes,gpu_memory_gb,trainable_params,effective_batch_size,learning_rate
full_finetuning,2000,456,0.539692933052968,73.88709770658589,0.533940432865721,74.24837814128273,428.96071219444275,7.1493452032407125,7.389290495999999,615073792,16,2e-05
full_finetuning,4000,456,0.5544936498079915,74.61504021067377,0.5510642718516611,75.30333395745001,857.763542175293,14.296059036254883,5.731041280000001,615073792,16,2e-05
full_finetuning,6000,456,0.5727973552299117,75.95663117294129,0.5767533628995982,76.72185250856681,1275.051795244217,21.250863254070282,5.731049472000002,615073792,16,2e-05
full_finetuning,8000,456,0.5893456106056434,76.90098984332293,0.5922414592446548,77.72379986710015,1696.1741514205933,28.269569190343223,5.7310412799999995,615073792,16,2e-05
full_finetuning,10000,456,0.5933542309045005,77.15914056885093,0.5923923393667105,77.75308693267662,2146.54772233963,35.77579537232717,5.7310412799999995,615073792,16,2e-05
full_finetuning,13935,456,0.6158413133217064,78.33973134661775,0.6151408052508477,79.09855246366632,2971.6493368148804,49.52748894691467,5.731065856000001,615073792,16,2e-05
