BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
169440;719;21;V;;committees;k V m I t i: z;;;;;;;
170160;1679;21;m;;committees;k V m I t i: z;;;;;;;
171840;1919;21;I;;committees;k V m I t i: z;;;;;;;
173760;959;21;4;;committees;k V m I t i: z;;;;;;;
174720;3359;21;i:;;committees;k V m I t i: z;;;;;;;
178080;1799;21;z;;committees;k V m I t i: z;;;;;;;
179880;1079;22;w;;where;w E R;;;;;;;
180960;2399;22;E;;where;w E R;;;;;;;
183360;7199;22;R;;where;w E R;;;;;;;
190560;3119;23;n;;non;n Q n;;;;;;;
193680;3839;23;Q;;non;n Q n;;;;;;;
197520;959;23;n;;non;n Q n;;;;;;;
198480;3119;-1;<p:>;;;;;;;;;;
201600;2639;24;m;;municipal;m j u: n I s V p V l;;;;;;;
204240;1439;24;j;;municipal;m j u: n I s V p V l;;;;;;;
205680;959;24;u:;;municipal;m j u: n I s V p V l;;;;;;;
206640;719;24;n;;municipal;m j u: n I s V p V l;;;;;;;
207360;1439;24;I;;municipal;m j u: n I s V p V l;;;;;;;
208800;2399;24;s;;municipal;m j u: n I s V p V l;;;;;;;
211200;719;24;V;;municipal;m j u: n I s V p V l;;;;;;;
211920;2399;24;p;;municipal;m j u: n I s V p V l;;;;;;;
214320;719;24;V;;municipal;m j u: n I s V p V l;;;;;;;
215040;2279;24;l;;municipal;m j u: n I s V p V l;;;;;;;
217320;2519;25;O:;;organs;O: R g V n z;;;;;;;
219840;1679;25;R;;organs;O: R g V n z;;;;;;;
221520;1919;25;g;;organs;O: R g V n z;;;;;;;
223440;959;25;V;;organs;O: R g V n z;;;;;;;
224400;2639;25;n;;organs;O: R g V n z;;;;;;;
227040;1679;25;z;;organs;O: R g V n z;;;;;;;
228720;1199;26;m;;meet;m i: t;;;;;;;
229920;2879;26;i:;;meet;m i: t;;;;;;;
232800;719;26;t;;meet;m i: t;;;;;;;
233520;1439;-1;<p:>;;;;;;;;;;
234960;719;27;w;;with;w I D;;;;;;;
235680;1439;27;I;;with;w I D;;;;;;;
237120;1919;27;D;;with;w I D;;;;;;;
239040;959;28;R;;representatives;R E p R I z E n t V t I v z;;;;;;;
240000;1919;28;E;;representatives;R E p R I z E n t V t I v z;;;;;;;
241920;959;28;p;;representatives;R E p R I z E n t V t I v z;;;;;;;
242880;719;28;R;;representatives;R E p R I z E n t V t I v z;;;;;;;
243600;959;28;I;;representatives;R E p R I z E n t V t I v z;;;;;;;
244560;1919;28;z;;representatives;R E p R I z E n t V t I v z;;;;;;;
246480;2159;28;E;;representatives;R E p R I z E n t V t I v z;;;;;;;
248640;1199;28;n;;representatives;R E p R I z E n t V t I v z;;;;;;;
249840;1199;28;V;;representatives;R E p R I z E n t V t I v z;;;;;;;
251040;1199;28;t;;representatives;R E p R I z E n t V t I v z;;;;;;;
252240;3119;28;I;;representatives;R E p R I z E n t V t I v z;;;;;;;
255360;719;28;v;;representatives;R E p R I z E n t V t I v z;;;;;;;
256080;2159;28;z;;representatives;R E p R I z E n t V t I v z;;;;;;;
258240;1679;29;f;;from;f R V m;;;;;;;
259920;719;29;R;;from;f R V m;;;;;;;
260640;719;29;V;;from;f R V m;;;;;;;
261360;959;29;m;;from;f R V m;;;;;;;
262320;719;30;D;;the;D V;;;;;;;
263040;1199;30;V;;the;D V;;;;;;;
264240;3119;31;s;;city;s I t i:;;;;;;;
267360;959;31;I;;city;s I t i:;;;;;;;
268320;959;31;4;;city;s I t i:;;;;;;;
269280;2159;31;i:;;city;s I t i:;;;;;;;
271440;2879;32;k;;council;k aU n s V l;;;;;;;
274320;2879;32;aU;;council;k aU n s V l;;;;;;;
277200;1199;32;n;;council;k aU n s V l;;;;;;;
278400;2159;32;s;;council;k aU n s V l;;;;;;;
280560;959;32;V;;council;k aU n s V l;;;;;;;
281520;3359;32;l;;council;k aU n s V l;;;;;;;
284880;21551;-1;<p:>;;;;;;;;;;
