BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
166320;719;11;R;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
167040;1919;11;E;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
168960;719;11;d;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
169680;719;11;V;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
170400;4559;11;t;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
174960;6479;11;aI;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
181440;2879;11;f;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
184320;6719;11;aI;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
191040;2399;11;v;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
193440;3599;-1;<p:>;;;;;;;;;;
197040;1679;12;I;;in;I n;;;;;;;
198720;2879;12;n;;in;I n;;;;;;;
201600;1679;13;m;;Manama;m { n V m V;;;;;;;
203280;1919;13;{;;Manama;m { n V m V;;;;;;;
205200;719;13;n;;Manama;m { n V m V;;;;;;;
205920;719;13;V;;Manama;m { n V m V;;;;;;;
206640;1439;13;m;;Manama;m { n V m V;;;;;;;
208080;3119;13;V;;Manama;m { n V m V;;;;;;;
211200;4799;-1;<p:>;;;;;;;;;;
216000;1679;14;b;;Bahrain;b Q R eI n;;;;;;;
217680;959;14;Q;;Bahrain;b Q R eI n;;;;;;;
218640;3119;14;R;;Bahrain;b Q R eI n;;;;;;;
221760;4799;14;eI;;Bahrain;b Q R eI n;;;;;;;
226560;1199;14;n;;Bahrain;b Q R eI n;;;;;;;
227760;5999;-1;<p:>;;;;;;;;;;
233760;959;15;V;;and;V n d;;;;;;;
234720;1679;15;n;;and;V n d;;;;;;;
236400;959;16;w;;was;w Q z;;;;;;;
237360;959;16;Q;;was;w Q z;;;;;;;
238320;2519;16;z;;was;w Q z;;;;;;;
240840;2039;17;R;;raised;R eI z d;;;;;;;
242880;2159;17;eI;;raised;R eI z d;;;;;;;
245040;1439;17;z;;raised;R eI z d;;;;;;;
246480;1439;17;d;;raised;R eI z d;;;;;;;
247920;719;18;I;;in;I n;;;;;;;
248640;959;18;n;;in;I n;;;;;;;
249600;1199;19;V;;a;V;;;;;;;
250800;2639;20;m;;multi;m V l t i:;;;;;;;
253440;719;20;V;;multi;m V l t i:;;;;;;;
254160;2159;20;l;;multi;m V l t i:;;;;;;;
256320;2399;20;t;;multi;m V l t i:;;;;;;;
258720;5039;20;i:;;multi;m V l t i:;;;;;;;
263760;2159;-1;<p:>;;;;;;;;;;
265920;5039;21;?;;ethnic;E T n I k;;;;;;;
270960;4079;21;E;;ethnic;E T n I k;;;;;;;
275040;3359;21;T;;ethnic;E T n I k;;;;;;;
278400;1439;21;n;;ethnic;E T n I k;;;;;;;
279840;3839;21;I;;ethnic;E T n I k;;;;;;;
283680;3359;21;k;;ethnic;E T n I k;;;;;;;
287040;1919;-1;<p:>;;;;;;;;;;
288960;2399;22;f;;family;f { m V l i:;;;;;;;
291360;2879;22;{;;family;f { m V l i:;;;;;;;
294240;959;22;m;;family;f { m V l i:;;;;;;;
295200;719;22;V;;family;f { m V l i:;;;;;;;
295920;1439;22;l;;family;f { m V l i:;;;;;;;
297360;3119;22;i:;;family;f { m V l i:;;;;;;;
300480;22079;-1;<p:>;;;;;;;;;;
