BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
91200;719;18;g;;Gregory;g R E g 3` i:;;;;;;;
91920;959;18;3`;;Gregory;g R E g 3` i:;;;;;;;
92880;959;18;i:;;Gregory;g R E g 3` i:;;;;;;;
93840;2399;19;h;;Helms;h E l m z;;;;;;;
96240;1199;19;E;;Helms;h E l m z;;;;;;;
97440;719;19;l;;Helms;h E l m z;;;;;;;
98160;959;19;m;;Helms;h E l m z;;;;;;;
99120;719;19;z;;Helms;h E l m z;;;;;;;
99840;1919;20;V;;and;V n d;;;;;;;
101760;1199;20;n;;and;V n d;;;;;;;
102960;1439;20;d;;and;V n d;;;;;;;
104400;1199;21;h;;Hurricane;h 3` V k eI n;;;;;;;
105600;959;21;3`;;Hurricane;h 3` V k eI n;;;;;;;
106560;959;21;V;;Hurricane;h 3` V k eI n;;;;;;;
107520;1439;21;k;;Hurricane;h 3` V k eI n;;;;;;;
108960;2159;21;eI;;Hurricane;h 3` V k eI n;;;;;;;
111120;1679;21;n;;Hurricane;h 3` V k eI n;;;;;;;
112800;1439;22;h\;;Helms;h E l m z;;;;;;;
114240;959;22;E;;Helms;h E l m z;;;;;;;
115200;719;22;l;;Helms;h E l m z;;;;;;;
115920;719;22;m;;Helms;h E l m z;;;;;;;
116640;4199;22;z;;Helms;h E l m z;;;;;;;
120840;2279;23;V;;and;V n d;;;;;;;
123120;719;23;n;;and;V n d;;;;;;;
123840;959;24;O:;;also;O: l s @U;;;;;;;
124800;1199;24;l;;also;O: l s @U;;;;;;;
126000;719;24;s;;also;O: l s @U;;;;;;;
126720;719;24;@;;also;O: l s @U;;;;;;;
127440;959;25;O:;;for;f O: R;;;;;;;
128400;719;25;R;;for;f O: R;;;;;;;
129120;719;26;I;;his;h I z;;;;;;;
129840;719;26;z;;his;h I z;;;;;;;
130560;719;27;t;;time;t aI m;;;;;;;
131280;2399;27;aI;;time;t aI m;;;;;;;
133680;719;27;m;;time;t aI m;;;;;;;
134400;719;28;w;;with;w I D;;;;;;;
135120;719;28;I;;with;w I D;;;;;;;
135840;719;28;D;;with;w I D;;;;;;;
136560;719;29;w;;World;w 3` l d;;;;;;;
137280;959;29;3`;;World;w 3` l d;;;;;;;
138240;719;29;l;;World;w 3` l d;;;;;;;
138960;1199;30;tS;;Championship;tS { m p i: V n S I p;;;;;;;
140160;1199;30;{;;Championship;tS { m p i: V n S I p;;;;;;;
141360;1919;30;m;;Championship;tS { m p i: V n S I p;;;;;;;
143280;719;30;p;;Championship;tS { m p i: V n S I p;;;;;;;
144000;4079;30;i:;;Championship;tS { m p i: V n S I p;;;;;;;
148080;1439;30;V;;Championship;tS { m p i: V n S I p;;;;;;;
149520;1439;30;n;;Championship;tS { m p i: V n S I p;;;;;;;
150960;3599;30;tS;;Championship;tS { m p i: V n S I p;;;;;;;
154560;1439;30;I;;Championship;tS { m p i: V n S I p;;;;;;;
156000;3119;30;p;;Championship;tS { m p i: V n S I p;;;;;;;
159120;2639;31;R;;Wrestling;R E s l I N;;;;;;;
161760;959;31;E;;Wrestling;R E s l I N;;;;;;;
162720;2399;31;s;;Wrestling;R E s l I N;;;;;;;
165120;719;31;l;;Wrestling;R E s l I N;;;;;;;
165840;719;31;I;;Wrestling;R E s l I N;;;;;;;
166560;2159;31;N;;Wrestling;R E s l I N;;;;;;;
168720;2639;32;d;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
171360;3119;32;V;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
174480;719;32;b;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
175200;1679;32;l;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
176880;1919;32;j;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
178800;719;32;u;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
179520;3359;32;s;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
182880;1439;32;i:;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
184320;2159;32;d;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
186480;719;32;V;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
187200;719;32;b;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
187920;719;32;l;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
188640;719;32;j;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
189360;1679;32;I;;WCW;d V b l j u: s i: d V b l j u:;;;;;;;
191040;2159;-1;<p:>;;;;;;;;;;
193200;719;33;w;;where;w E R;;;;;;;
193920;1199;33;E;;where;w E R;;;;;;;
195120;719;33;R;;where;w E R;;;;;;;
195840;959;34;h;;he;h i:;;;;;;;
196800;959;34;i:;;he;h i:;;;;;;;
197760;719;35;R;;wrestled;R E s V l d;;;;;;;
198480;719;35;I;;wrestled;R E s V l d;;;;;;;
199200;1199;35;s;;wrestled;R E s V l d;;;;;;;
200400;719;35;V;;wrestled;R E s V l d;;;;;;;
201120;719;35;l;;wrestled;R E s V l d;;;;;;;
201840;719;35;d;;wrestled;R E s V l d;;;;;;;
202560;959;36;{;;as;{ z;;;;;;;
203520;719;36;z;;as;{ z;;;;;;;
204240;719;37;S;;Sugar;S U g 3`;;;;;;;
204960;719;37;U;;Sugar;S U g 3`;;;;;;;
205680;1199;37;g;;Sugar;S U g 3`;;;;;;;
206880;2159;37;3`;;Sugar;S U g 3`;;;;;;;
209040;719;38;S;;Shane;S eI n;;;;;;;
209760;959;38;eI;;Shane;S eI n;;;;;;;
210720;719;38;n;;Shane;S eI n;;;;;;;
211440;719;39;h;;Helms;h E l m z;;;;;;;
212160;719;39;E;;Helms;h E l m z;;;;;;;
212880;1439;39;l;;Helms;h E l m z;;;;;;;
214320;719;39;m;;Helms;h E l m z;;;;;;;
215040;719;39;z;;Helms;h E l m z;;;;;;;
215760;20399;-1;<p:>;;;;;;;;;;
