Word,Duration,Surprisal
the,0.015983333333333336,4.944174171289428
studio,0.049975,11.78293241238515
soon,0.019987500000000002,16.028251428162793
approached,0.045974999999999995,16.029330369117467
mendes,0.051475,16.024122429175726
with,0.0144875,16.02256287579296
a,0.0029958333333333334,5.727431052088374
deal,0.033987500000000004,11.948170650431301
to,0.014991666666666667,13.026804381060789
direct,0.03798333333333333,11.48546218477632
for,0.013991666666666666,16.02669633424996
the,0.015983333333333336,4.437004424900747
minimum,0.04297083333333334,13.782932412385152
salary,0.05597916666666667,15.023754353299418
allowed,0.03598333333333334,16.023277880370888
under,0.023983333333333336,16.028618358629014
directors,0.05597083333333334,16.048252706537696
guild,0.025983333333333334,14.023862620658619
of,0.009991666666666666,12.701024827330754
america,0.043970833333333334,10.705854179712956
rules,0.05298333333333334,16.031895007720973
—,0,16.02449041116851
$,0,15.04914659603783
150,0,13.453785055496155
@,0,11.218065848350374
",",0,5.376545073961932
@,0,5.969447281948668
000,0,6.2754428788169205
.,0,9.713694117905444
<e>,0,3.3350552542797596
