Word,Duration,Surprisal
manila,0.09545000000000001,16.656271222376976
is,0.013991666666666666,16.022757912187135
also,0.03398333333333334,8.01758275046308
the,0.035958333333333335,9.874653541573517
site,0.030987500000000005,9.630285402374675
of,0.019983333333333336,9.804109504318301
the,0.035958333333333335,2.838074562192145
philippine,0.055970833333333324,15.0053248337216
general,0.034975,16.02267123260042
hospital,0.11993333333333335,13.716626574767607
",",0,10.89670000533725
the,0.035958333333333335,4.397725533106866
tertiary,0.04397916666666667,14.782932412385152
state,0.05498333333333333,16.02297458837229
@,0,11.590438196798052
-,0,2.7299556975720565
@,0,2.307796523038014
owned,0.054987499999999995,11.868398170291607
hospital,0.11993333333333335,16.02557216746958
administered,0.06195833333333334,16.025983022282215
and,0.012991666666666667,16.023169569119187
operated,0.052970833333333335,13.669967682283959
by,0.010991666666666667,11.118162430063126
the,0.035958333333333335,4.767956888735138
university,0.07395833333333333,9.476545168393567
of,0.019983333333333336,8.334788963273205
the,0.035958333333333335,2.838074562192145
philippines,0.06046666666666666,13.0053248337216
manila,0.09545000000000001,16.023082914262737
.,0,15.022757912187137
<e>,0,3.3350552542797596
