Word,Duration,Surprisal
kershaw,0.046983333333333335,16.656271222376976
's,0,16.02256287579296
streak,0.07995833333333333,15.297937228859075
was,0.0379875,16.02371104408065
",",0,10.69031100801359
at,0.011991666666666668,8.975873551108101
the,0.016983333333333336,4.565655924762827
time,0.0469875,8.524198143984984
",",0,7.257763300089928
tied,0.029987500000000004,14.560836051829256
for,0.013991666666666666,12.024382190913501
the,0.016983333333333336,4.437004424900747
fifteenth,0.06147083333333334,14.268359239555394
longest,0.043470833333333334,16.02288792180326
scoreless,0.04797083333333334,16.024620264759836
inning,0.022983333333333335,15.02288792180326
streak,0.07995833333333333,16.023429502463593
in,0.015991666666666668,14.438748543359493
mlb,0.039975,13.597393053349235
history,0.052974999999999994,14.023386183491667
.,0,9.145129396861151
<e>,0,3.3350552542797596
