Word,Duration,Surprisal
the,0.027983333333333332,4.944174171289428
iplayer,0.08795833333333332,17.590287334442756
version,0.042979166666666666,16.02254120345483
had,0.016987500000000003,15.033595068451708
1,0,15.141189121923217
@,0,6.292463142088986
",",0,5.376545073961932
@,0,5.969447281948668
467,0,14.453360671012764
@,0,16.022606219492552
",",0,5.376545073961932
@,0,5.969447281948668
220,0,14.453360671012764
views,0.04898333333333333,16.023321202594843
",",0,13.02429560886424
making,0.026979166666666665,9.852491135602818
it,0.012991666666666665,9.862465167424212
the,0.027983333333333332,9.925345214427407
most,0.029987499999999997,8.12268178435976
popular,0.04897083333333333,10.310907265025802
tv,0.039983333333333336,16.03038694897388
show,0.03099166666666667,12.857073843488772
on,0.014991666666666667,11.78953364497036
iplayer,0.08795833333333332,16.318189718572718
over,0.023983333333333336,16.02254120345483
christmas,0.06597499999999999,15.068106475858775
.,0,13.441344797995354
<e>,0,3.3350552542797596
