Word,Duration,Surprisal
the,0.028475,4.944174171289428
tetrarchs,0.05596666666666667,17.590287334442756
of,0.015983333333333336,16.022519530791126
',0,11.423454449012233
a,0.005995833333333334,10.91440589618335
',0,11.063647867851238
squadron,0.11543750000000001,16.084330897625662
were,0.0149875,16.027258089323674
to,0.02698333333333333,9.573393423862028
play,0.018987499999999997,9.008415023222053
an,0.010991666666666667,14.03816881914695
integral,0.04296666666666668,13.344157180569118
part,0.03198333333333333,13.700808147891326
in,0.022983333333333335,9.20535766108448
this,0.0199875,8.463537306614443
reconnaissance,0.06895833333333334,16.118109694272917
role,0.030987499999999998,14.439094980711515
due,0.018991666666666664,16.035422013140348
to,0.02698333333333333,6.421775767977649
their,0.013987500000000003,8.639633114904083
speed,0.047983333333333336,15.112622764329071
",",0,12.11917890751659
but,0.012987500000000003,5.802136935715769
the,0.028475,7.4425767555914755
squadron,0.11543750000000001,14.130855715805458
's,0,14.027258089323674
strength,0.03197083333333334,13.71297472813792
of,0.015983333333333336,11.071635357945151
twenty,0.03497916666666667,13.45587592670461
tanks,0.04847916666666668,16.026199214670214
was,0.013487500000000001,14.438813506700107
severely,0.049970833333333325,12.833268961855632
depleted,0.04896666666666667,16.023819314689927
by,0.012991666666666665,16.022801250027626
the,0.028475,4.767956888735138
time,0.0319875,8.524198143984984
it,0.005995833333333334,11.323054760341646
landed,0.037975,16.210747433289658
in,0.022983333333333335,13.21683245193747
normandy,0.04996666666666667,14.767318054791547
.,0,15.022952922218115
<e>,0,3.3350552542797596
