Word,Duration,Surprisal
several,0.06195000000000002,10.84891630031937
government,0.08044166666666669,15.050146244715558
agencies,0.06747083333333333,13.039197524598718
have,0.0109875,16.02310457846481
set,0.022987499999999998,15.095829667521134
up,0.014991666666666665,9.716626574767607
their,0.011987500000000002,12.06350041440584
headquarters,0.06295833333333334,12.942697762886757
in,0.025983333333333334,11.567459194046377
quezon,0.044974999999999994,16.76731805479155
city,0.03498333333333333,16.022519530791126
but,0.0219875,16.05697633617822
several,0.06195000000000002,13.526499239136566
key,0.015991666666666664,15.050146244715558
government,0.08044166666666669,16.027020450409836
offices,0.05397499999999999,14.039197524598718
still,0.023983333333333332,16.023776007421265
reside,0.03997916666666668,16.035722699894436
in,0.025983333333333334,12.852919585123995
manila,0.041975,14.182355554070389
.,0,15.022757912187137
<e>,0,3.3350552542797596
