Word,Duration,Surprisal
the,0.014983333333333335,4.944174171289428
new,0.006991666666666667,8.041465425984006
viii,0.03597916666666667,16.08127537408303
corps,0.04198333333333334,15.022822918459687
",",0,10.982064483420436
under,0.016983333333333333,10.753481129771652
the,0.014983333333333335,7.270175577002339
overall,0.043975,12.268359239555394
command,0.039975,13.442619578597117
of,0.029974999999999998,9.601986673460695
édouard,0.044975,16.915307545341907
mortier,0.057975000000000006,16.02256287579296
",",0,16.022519530791126
included,0.05096666666666666,13.280728132636522
three,0.027987500000000002,14.037654191223039
infantry,0.04696666666666667,13.479759216153795
divisions,0.06496666666666667,12.328847508827154
and,0.0109875,12.854370607421927
a,0.0029958333333333334,6.485643301781029
division,0.04197083333333333,13.648610368572394
of,0.029974999999999998,10.715082553171788
cavalry,0.05797083333333334,16.915307545341907
(,0,16.02371104408065
see,0.02599166666666667,10.9395608499534
order,0.02698333333333333,16.030279170147107
of,0.029974999999999998,9.693788079089273
battle,0.03297916666666667,12.827844704091568
below,0.044983333333333334,16.03221795817806
),0,12.325716260643214
.,0,5.25258051221011
<e>,0,3.3350552542797596
