Word,Duration,Surprisal
the,0.041966666666666666,4.944174171289428
selectivity,0.07495833333333334,16.590287334442756
of,0.015983333333333336,15.022649561889988
some,0.048975000000000005,10.915307545341905
hydroxylations,0.11094166666666665,16.060400405597232
may,0.015991666666666668,16.022519530791126
be,0.011991666666666666,7.91291041454949
drastically,0.0659625,15.124181907626532
improved,0.045970833333333336,16.02267123260042
in,0.05198333333333333,14.439809245124595
some,0.048975000000000005,9.607446718013158
cases,0.06297916666666667,11.53683844954022
with,0.016987500000000003,14.025117928613415
the,0.041966666666666666,4.824259240476247
addition,0.044975,12.46100431749779
of,0.015983333333333336,10.744532004921185
coordinating,0.06495416666666667,15.915307545341905
groups,0.028979166666666667,16.022627890854032
alpha,0.042979166666666666,16.0273228931436
to,0.013991666666666666,16.0230395848826
the,0.041966666666666666,4.139607449003943
oxaziridine,0.07695416666666667,17.590287334442756
ring,0.0319875,16.022519530791126
as,0.011991666666666668,14.439506267045774
oxaziridines,0.17795,16.31672346620852
3b,0.003995833333333334,16.02254120345483
and,0.012991666666666665,16.022519530791126
3c,0.014995833333333335,16.83989268372627
in,0.05198333333333333,16.022519530791126
the,0.041966666666666666,3.240696558543692
table,0.03697916666666667,12.683396738834237
above,0.04398333333333333,16.023992530765643
.,0,12.858736519342003
<e>,0,3.3350552542797596
