Word,Duration,Surprisal
howard,0.034983333333333325,14.656271222376974
was,0.013987500000000002,13.216919040482397
also,0.03398333333333333,7.690311008013588
clutch,0.031983333333333336,16.103472232069397
in,0.016983333333333336,16.022779581270115
their,0.011987500000000002,8.405374281056304
next,0.03598333333333333,12.412183046187977
game,0.0369875,12.713901977947655
",",0,8.259491081017297
hitting,0.02297916666666667,15.0462628789995
a,0.013987500000000002,13.215987941161385
free,0.026987500000000005,11.648610368572392
throw,0.0469875,11.706496018061188
with,0.011987500000000002,16.024144077773688
a,0.013987500000000002,5.727431052088374
less,0.0329875,12.841255446514788
than,0.0199875,9.077634098566595
one,0.0209875,10.600842114387302
second,0.03647916666666666,15.104905834096146
remaining,0.04547083333333333,16.053925881531107
to,0.010991666666666667,15.027495689100377
beat,0.024987500000000003,13.37298745551791
pitt,0.0389875,16.025053025671646
in,0.016983333333333336,16.02290958893361
a,0.013987500000000002,5.733895053254096
dramatic,0.05296666666666666,12.47868536713008
finish,0.05597916666666667,16.024035831535226
.,0,12.439441334892786
<e>,0,3.3350552542797596
