Word,Duration,Surprisal
the,0.006991666666666667,4.944174171289428
genus,0.04697916666666667,11.08249269424406
was,0.015487500000000001,14.025939779916692
named,0.02548333333333333,8.967020350744459
for,0.03298333333333334,11.13052766311792
attalus,0.05597083333333333,16.294207896408913
iii,0.011987500000000002,16.022519530791126
philometor,0.06396666666666667,16.027517287139837
",",0,16.022519530791126
king,0.0219875,11.813602122209222
of,0.007991666666666668,9.421292008804656
pergamon,0.05697083333333333,16.915307545341907
",",0,16.022519530791126
known,0.022987499999999998,10.695765631915364
for,0.03298333333333334,9.33530527507835
his,0.010991666666666667,8.008805677546667
interest,0.04796666666666668,12.50541079204184
in,0.009991666666666668,9.245660736885176
medicinal,0.047962500000000005,16.76731805479155
plants,0.056975,16.02256287579296
.,0,13.024252315890978
<e>,0,3.3350552542797596
