method,data_size,seed,val_bleu,val_chrf,test_bleu,test_chrf,training_time_seconds,training_time_minutes,gpu_memory_gb,trainable_params,effective_batch_size,learning_rate
full_finetuning,1000,42,0.48970389977973117,70.1270691705357,0.4919091049689984,71.2919292772524,228.28626203536987,3.8047710339228313,7.406592,615073792,16,2e-05
full_finetuning,2000,42,0.5338452435200698,73.59865962611217,0.5323269824150039,74.07619665309751,426.77020931243896,7.112836821873983,7.390109695999998,615073792,16,2e-05
full_finetuning,4000,42,0.5568099474532567,74.6446700707018,0.5544378539699482,75.4346283012645,850.593719959259,14.176561999320985,5.7310412799999995,615073792,16,2e-05
full_finetuning,6000,42,0.5809918916949108,76.35039056702722,0.580734437592537,77.10448777584428,1278.1164054870605,21.30194009145101,5.7310412799999995,615073792,16,2e-05
full_finetuning,8000,42,0.5907021075159492,76.90119999715654,0.5915773750613275,77.56756777178606,1693.217116355896,28.220285272598268,5.731041280000001,615073792,16,2e-05
full_finetuning,10000,42,0.5920873613862678,77.15164931537298,0.5943495058648144,77.82758649274972,2101.535087585449,35.02558479309082,5.731450879999999,615073792,16,2e-05
full_finetuning,13935,42,0.6156308138225534,78.49894619062141,0.6157124821225461,79.07433605068715,2933.1421682834625,48.885702804724374,5.731835904,615073792,16,2e-05
