Word,Duration,Surprisal
the,284.75,4.944174171289428
tetrarchs,559.6666666666666,19.352601696352135
of,159.83333333333334,19.352601696352135
',0,11.423454449012233
a,59.958333333333336,10.91440589618335
',0,11.06373212019692
squadron,1154.3750000000002,19.352601696352135
were,149.875,19.352601696352135
to,269.8333333333333,9.573393423862028
play,189.875,9.008415023222053
an,109.91666666666667,14.03816881914695
integral,429.66666666666663,13.344157180569118
part,319.8333333333333,13.700808147891326
in,229.83333333333334,9.20535766108448
this,199.875,8.463537306614443
reconnaissance,689.5833333333334,19.352601696352135
role,309.875,14.439094980711515
due,189.91666666666666,19.352601696352135
to,269.8333333333333,6.421775767977649
their,139.875,8.639633114904083
speed,479.8333333333333,15.112622764329071
",",0,12.11917890751659
but,129.875,5.802136935715769
the,284.75,7.4425767555914755
squadron,1154.3750000000002,14.130855715805458
's,0,14.027258089323674
strength,319.7083333333333,13.71297472813792
of,159.83333333333334,11.071635357945151
twenty,349.7916666666667,13.45587592670461
tanks,484.79166666666663,19.352601696352135
was,134.875,14.438813506700107
severely,499.70833333333326,12.833268961855632
depleted,489.6666666666666,19.352601696352135
by,129.91666666666666,19.352601696352135
the,284.75,4.767956888735138
time,319.875,8.524198143984984
it,59.958333333333336,11.323054760341646
landed,379.75,19.352601696352135
in,229.83333333333334,13.21683245193747
normandy,499.66666666666663,14.767318054791547
.,0,15.022952922218115
<e>,0,3.3358861354883906
